filename,segment_id,segment,victim_presence,reasoning_victim_presence,narrative_frame_citizenship_passive,narrative_frame_suffering_passive,narrative_frame_agency_passive,narrative_frame_reconciliation_passive,narrative_frame_victimblaming_passive,narrative_frame_angerhatred_passive,narrative_frame_passive_dimensions,narrative_frame_citizenship_active,narrative_frame_suffering_active,narrative_frame_agency_active,narrative_frame_reconciliation_active,narrative_frame_victimblaming_active,narrative_frame_angerhatred_active,narrative_frame_active_dimensions,narrative_frame_additional,reasoning_narrative_frame
Actoras Report - Tejidos que lleva el alma.pdf,881,"Pocas han llegado a cuestionar este derecho de propiedad que sienten los hombres sobre el cuerpo de las mujeres, pues es una reflexión de largo pla zo que pasa por un proceso de descontrucción de la identidad asignada co mo cuerpos­para­otros y de apropiación del cuerpo, y por ubicar que se tra ta de un problema social, que toca la forma en la que fueron socializados los hombres, incluyendo los esposos. Es una reflexión que estamos iniciando des de hace dos años en el marco del acompañamiento del Consorcio.",2,Voz en primera persona colectiva de mujeres acompañadas reflexionando sobre violencia patriarcal y apropiación de sus cuerpos,0,0,0,0,0,0,[],0.5,0.5,1,0,0,0,"[discriminación,desigualdad,la (non)reconocimiento,violencia estructural,resistencia (cotidiana),resiliencia,grupo(s) de apoyo mutuo,actor(as) de cambio]",Patriarcado y autonomía corporal,"Las propias mujeres describen un proceso colectivo de deconstrucción y apropiación del cuerpo, acompañado por un consorcio, lo que expresa resistencia cotidiana, resiliencia y apoyo mutuo. El texto sitúa la dominación masculina como problema social estructural, evidenciando discriminación, desigualdad y no-reconocimiento de su autonomía. No aparecen reconciliación ni culpabilización."
Actoras Report - Tejidos que lleva el alma.pdf,882,"No obstante, la pregunta de esta sujeta nos remite al vinculo que existe en tre la construcción social, patriarcal y hegemónica del “ser hombre” con poseer cuerpos de mujeres. La construcción de la virilidad pasa por el dominio, el control y la afirmación de su poder sobre la sexualidad de las mujeres. Desde esta construcción, cuantas más mujeres un hombre ha te nido o ha “agarrado”, más hombre se siente. La apropiación violenta de los cuerpos de las mujeres forma parte de las experiencias necesarias a la cons trucción de la virilidad de los hombres y a su acumulación de poder fren te a otros. La violencia sexual es consubstancial a la cultura patriarcal que define “lo masculino” desde la posesión y apropiación del cuerpo de las mujeres, y lo “femenino” como cuerpo­para­otros. Es en este sentido que Jane Caputa afirma que: “Los asesinatos de mujeres y niñas (...) no son una maldad inexplicable o el dominio de ‘monstruos’ solamente. Por el con trario, el asesinato sexual es la expresión última de la sexualidad como una forma de poder” (1989: 439). En eso coincide con Marcela Lagarde que afir ma que el feminicidio es ante todo “sexual”.",1,Describe la violencia sexual y asesinatos de mujeres y niñas como víctimas del patriarcado; no aparecen testimonios de víctimas.,0.5,1,0,0,0,0,"[desigualdad, discriminación, violencia estructural, violencia cotidiana, violencia histórica]",0,0,0,0,0,0,[],Patriarcado y masculinidad hegemónica (sexualidad como poder),"Sufrimiento es central: se conceptualiza la violencia sexual y el feminicidio como expresión de poder, una forma de violencia estructural y cotidiana. Ciudadanía aparece indirectamente por la desigualdad y discriminación de género. No hay capacidad de acción, reconciliación ni culpabilización de víctimas ni emociones inaceptables en el segmento."
Actoras Report - Tejidos que lleva el alma.pdf,883,"La guerra se sustentó en esta construcción patriarcal de la masculinidad, se montó sobre estructuras desiguales de poder existentes en la sociedad y las reforzó al servicio de un solo objetivo: ganar la guerra. Se exaltó inten­ cionalmente los valores vinculados a lo “masculino”: el dominio, el poder, la re presión de sentimientos, la competencia, la misoginia y la apropiación del cuerpo de las mujeres. Para ilustrar lo anterior, basta mencionar “el himno al Macho Patrullero que los miembros de las Patrullas de Autodefensa Civil te nían que aprender y cantar en sus ritos diarios” (odHAg: 212).",1, Habla de la apropiación del cuerpo de las mujeres y de violencia patriarcal durante la guerra.,1,1,0,0,0,0,"[discriminación,marginalización,desigualdad,violencia estructural]",0,0,0,0,0,0,[],Patriarcado militarizado y violencia sexual como arma de guerra,"El pasaje vincula la guerra con estructuras patriarcales, exaltando misoginia y apropiación del cuerpo de las mujeres: indicadores de discriminación, desigualdad y violencia estructural. Por eso Ciudadanía y Sufrimiento son fuertes. No hay agencia, reconciliación, culpabilización ni emociones “inaceptables”. Los ritos de las PAC refuerzan masculinidad militarizada."
Actoras Report - Tejidos que lleva el alma.pdf,884,"El conocimiento de la construcción de la sexualidad masculina machista se utilizó para aumentar el sentimiento de poder absoluto e impunidad frente a sus enemigos. Es para fortalecer este sentimiento de virilidad y de grupo fren te al enemigo que se utilizaron las violaciones sexuales. En palabras de Doña María, violar a las mujeres les “daba valor” a los soldados: “No se qué es lo que piensan...que cuando hacen esa cosa, les da valor, ¡vaya!...” (CH12­30806).",3,Hay mención explícita de mujeres víctimas de violación y testimonio directo de Doña María sobre el hecho.,0.5,1,0,0,0,0,"[discriminación,desigualdad,vulnerabilidad,violencia estructural]",0,1,0.5,0,0,0,"[violencia estructural,vulnerabilidad,defensor de la memoria]",violencia sexual como arma de guerra,"La violación se presenta como táctica para producir cohesión viril y dominación, revelando violencia estructural y discriminación de género. El testimonio de Doña María aporta memoria y denuncia, pero no hay señales de reconciliación ni de culpabilización de víctimas ni de emociones “inaceptables” expresadas por ellas."
Actoras Report - Tejidos que lleva el alma.pdf,885,"Hasta en los entrenamientos militares, dice Doña Beatriz. “He oído que el gobierno es el que les mandaba a violar. Cuando prestaban su servicio mi litar, he oído que el gobierno ponía mujeres para ellos” (GM­CH­120606). “El ejército le llevaba putas a sus soldados y primero pasaba el subteniente, y después todos los soldados durante una semana, algunos pasaban hasta diez veces. Cada tres meses las cambiaban” (cEH, Tomo III: 7).",1," Se describe violencia sexual contra mujeres; testimonios de terceros, no hablan las víctimas directas.",0.5,1,0,0,0,0,"[obligaciones del Estado,responsabilidades del Estado,vulnerabilidad,violencia estructural,violencia continua,víctima(s) pasiva(s)]",0,0,0,0,0,0,[],explotación sexual institucionalizada por el Estado,"El pasaje describe organización estatal y militar de explotación sexual sistemática, integrada al entrenamiento, con acceso jerarquizado y rotación de mujeres, normalizando el abuso. Destaca masculinidades militarizadas y violencia sexual institucional, más allá de actos individuales."
Actoras Report - Tejidos que lleva el alma.pdf,886,"La virilidad y el poder que sienten los hombres por serlo no existe en sí, como lo plantea Celia Amorós. La virilidad se construye a partir de una ten sión referencial con otros hombres y a través de un conjunto de prácticas rea les y simbólicas que les hace sentir pertenecer a un mismo grupo. En es te sentido, las violaciones tienen una función simbólica en la cohesión de los grupos de hombres, como ritos iniciáticos y rituales de pertenencia a una misma fraternidad, como desmarque frente a otros hombres que no son parte del mismo grupo.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,887,"La hipótesis de que aquí partimos es la de que la misoginia patriarcal se exa cerba como violencia en los grupos juramentados. (Los ejércitos son gru­ pos juramentados institucionalizados). La mujer, como objeto transaccional de los pactos entre varones, cumple aquí una función especial en los ritos de confraternización de los pares: sin hablar ya de las ceremonias de rapto o de violación en grupo. (1990: 50)",1,"Habla de mujeres como víctimas de rapto y violación por grupos juramentados; descripción analítica, no testimonios de víctimas.",0.5,1,0,0,0,0,"[discriminación,la (non)reconocimiento,desigualdad,exclusión (social),violencia estructural,violencia histórica,violencia continua]",0,0,0,0,0,0,[],Violencia sexual patriarcal y ritualizada,La mujer es tratada como objeto transaccional en pactos masculinos y ritos de confraternización de grupos armados; el rapto y la violación grupal operan como prácticas de dominación y cohesión masculina.
Actoras Report - Tejidos que lleva el alma.pdf,888,"Las violaciones sexuales servían en la guerra para fortalecer la identifica­ ción de los soldados con el ejército y con las motivaciones del mismo para lle var a cabo la guerra. Pretendía transmitir una sensación de unión fraternal in vencible frente al otro bando. Se volvían un acto de demostración de poder fren te a los hombres del otro bando, a través del que ellos acumulaban po­ der y cohesión como grupo.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,889,"Por todo lo anterior, se puede afirmar que la violencia sexual que las mu jeres enfrentan en tiempo de guerra, constituye la expresión más exa­ cer bada de las relaciones de opresión y de discriminación que viven co ti­ diana mente. Es el hecho supremo de la cultura patriarcal: la reiteración de la supremacía, la apropiación y la cosificación del cuerpo de la mujer, la des trucción y el daño como afirmación del poder masculino (Lagarde, 1997: 260). Aunque se manifieste en un contexto político e histórico extremo, está di rectamente vinculada a la violencia que las mujeres viven cotidianamente (Elizabeth Rehn y Ellen Jonson Sirleaf, 2002: 13).",1," Describe violencia sexual contra mujeres en guerra, víctimas mencionadas de forma explícita, sin testimonios directos.",1,1,0,0,0,0,"[discriminación, desigualdad, violencia cotidiana, violencia estructural]",0,0,0,0,0,0,[],Patriarcado y continuum de violencia de género,"Se enfatiza Sufrimiento por la violencia sexual descrita como destrucción y daño, articulada como violencia cotidiana y estructural. Ciudadanía está presente por la opresión, discriminación y desigualdad de género. No hay capacidad de acción, reconciliación, culpabilización ni sentimientos inaceptables. Marco adicional: patriarcado/continuum de violencia."
Actoras Report - Tejidos que lleva el alma.pdf,890,"Para que se dé el feminicidio concurren de manera criminal el si lencio, la omisión, la negligencia, y la colusión de autoridades en­ car gadas de prevenir e impedir estos crímenes (Lagarde, Discurso pro nunciado en Ciudad Juárez, 2004: 14).",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,891,"La impunidad de que gozan los autores de los crímenes sexuales come­ tidos durante el conflicto armado interno, así como la falta de voluntad po lítica del Estado guatemalteco para enfrentar su pasado, ha privado a las gua temaltecas de su derecho a la justicia, ha truncado su derecho a la verdad y ha vaciado el derecho a reparación de su contenido de dignificación.",1," Se refiere explícitamente a guatemaltecas víctimas de crímenes sexuales y sus derechos a justicia, verdad y reparación.",1,0.5,0,0,0,0,"[titular(es) de derechos, obligaciones del Estado, responsabilidades del Estado, la (non)reconocimiento, discriminación, exclusión (social), violencia histórica, violencia estructural, violencia continua]",0,0,0,0,0,0,[],Impunidad,"El segmento enmarca la experiencia de mujeres como víctimas de crímenes sexuales bajo una impunidad persistente. La falta de voluntad política del Estado niega justicia, verdad y reparación dignificante, prolongando el daño y consolidando una desprotección estructural y discriminatoria por razón de género."
Actoras Report - Tejidos que lleva el alma.pdf,892,"Estos forman parte del conjunto de derechos internacionales reconocidos co mo inalienables e imprescriptibles para cualquier persona afectada por vio laciones a derechos humanos. El Estado debe crear las condiciones para ha cer efectivos estos tres derechos, con el fin de garantizar la no­repetición de los crímenes: que nunca más vuelvan a pasar las atrocidades que desga­ rraron a la sociedad. Esta garantía de no­repetición es la condición sine qua non para edificar una sociedad democrática basada en el respeto a los derechos humanos, de la vida y la libertad de todas las personas que viven en la misma. Retomando uno de los principios básicos del derecho in ternacional, la cEH “considera que la verdad, la justicia, la reparación y el perdón son pilares de la consolidación de la paz y la reconciliación na­ cional” (Tomo III: 51).",1," Menciona a personas afectadas por violaciones de derechos humanos y los derechos de verdad, justicia y reparación.",1,0.5,0,1,0,0,"[titular(es) de derechos,sujeto(s) de derechos,obligaciones del Estado,inclusión en el estado democrático,democratización,violencia histórica,reconciliación,perdón,orientación al futuro]",0,0,0,0,0,0,[],Garantías de no repetición,"Marco que enfatiza medidas estatales, legales e institucionales para impedir la repetición de crímenes y atrocidades, vinculándolas a la edificación de una sociedad democrática. Ordena la respuesta a la violencia en clave de garantías, más allá del relato del daño, y orienta las expectativas de las víctimas hacia el futuro."
